cddep|cdpays|cdpost|idville|lbville
78|FRA|78126|31763|Aulnay-sur-Mauldre
78|FRA|78290|31764|Croissy-sur-Seine
78|FRA|78670|31765|Médan
78|FRA|78910|31766|Tacoignières
78|FRA|78660|31767|Saint-Martin-de-Bréthencourt
78|FRA|78470|31768|Saint-Lambert
78|FRA|78660|31769|Paray-Douaville
78|FRA|78124|31770|Montainville
78|FRA|78440|31771|Porcheville
78|FRA|78200|31772|Jouy-Mauvoisin
78|FRA|78390|31773|Bois-d'Arcy
78|FRA|78200|31774|Flacourt
78|FRA|78510|31775|Triel-sur-Seine
78|FRA|78440|31776|Lainville-en-Vexin
78|FRA|78770|31777|Autouillet
78|FRA|78320|31778|Lévis-Saint-Nom
78|FRA|78790|31779|Courgent
78|FRA|78920|31780|Ecquevilly
78|FRA|78630|31781|Morainvilliers
78|FRA|78200|31782|Ménerville
78|FRA|78260|31783|Achères
78|FRA|78980|31784|Neauphlette
78|FRA|78840|31785|Freneuse
78|FRA|78750|31786|Mareil-Marly
78|FRA|78270|31787|Bennecourt
78|FRA|78200|31788|Boinvilliers
78|FRA|78410|31789|Bouafle
78|FRA|78490|31790|Mareil-le-Guyon
78|FRA|78955|31791|Carrières-sous-Poissy
78|FRA|78125|31792|Orphin
78|FRA|78860|31793|Saint-Nom-la-Bretèche
78|FRA|78440|31794|Fontenay-Saint-Père
78|FRA|78200|31795|Perdreauville
78|FRA|78520|31796|Follainville-Dennemont
78|FRA|78270|31797|Blaru
78|FRA|78930|31798|Auffreville-Brasseuil
78|FRA|78940|31799|Millemont
78|FRA|78300|31800|Poissy
78|FRA|78790|31801|Arnouville-lès-Mantes
78|FRA|78690|31802|Essarts-le-Roi
78|FRA|78660|31803|Prunay-en-Yvelines
78|FRA|78160|31804|Marly-le-Roi
78|FRA|78910|31805|Boissets
78|FRA|78810|31806|Davron
78|FRA|78420|31807|Carrières-sur-Seine
78|FRA|78440|31808|Sailly
78|FRA|78200|31809|Buchelay
78|FRA|78980|31810|Longnes
78|FRA|78113|31811|Grandchamp
78|FRA|78980|31812|Saint-Illiers-le-Bois
78|FRA|78950|31813|Gambais
78|FRA|78660|31814|Ablis
78|FRA|78480|31815|Verneuil-sur-Seine
78|FRA|78790|31816|Tilly
78|FRA|78250|31817|Mézy-sur-Seine
78|FRA|78640|31818|Saint-Germain-de-la-Grange
78|FRA|78570|31819|Andrésy
78|FRA|78350|31820|Loges-en-Josas
78|FRA|78680|31821|Épône
78|FRA|78490|31822|Bazoches-sur-Guyonne
78|FRA|78440|31823|Jambville
78|FRA|78490|31824|Montfort-l'Amaury
78|FRA|78125|31825|Hermeray
78|FRA|78370|31826|Plaisir
78|FRA|78114|31827|Magny-les-Hameaux
78|FRA|78790|31828|Mulcent
78|FRA|78270|31829|Mousseaux-sur-Seine
78|FRA|78200|31830|Mantes-la-Ville
78|FRA|78940|31831|La Queue-les-Yvelines
78|FRA|78440|31832|Gargenville
78|FRA|78580|31833|Jumeauville
78|FRA|78270|31834|La Villeneuve-en-Chevrie
78|FRA|78790|31835|Flins-Neuve-Église
78|FRA|78970|31836|Mézières-sur-Seine
78|FRA|78460|31837|Choisel
78|FRA|78270|31838|Limetz-Villez
78|FRA|78770|31839|Goupillières
78|FRA|78620|31840|L'Étang-la-Ville
78|FRA|78980|31841|Mondreville
78|FRA|78124|31842|Mareil-sur-Mauldre
78|FRA|78550|31843|Gressey
78|FRA|78270|31844|Port-Villez
78|FRA|78710|31845|Rosny-sur-Seine
78|FRA|78450|31846|Chavenay
78|FRA|78690|31847|Saint-Rémy-l'Honoré
78|FRA|78490|31848|Vicq
78|FRA|78210|31849|Saint-Cyr-l'École
78|FRA|78550|31850|Maulette
78|FRA|78125|31851|La Boissière-École
78|FRA|78640|31852|Neauphle-le-Vieux
78|FRA|78830|31853|Bonnelles
78|FRA|78910|31854|Orgerus
78|FRA|78890|31855|Garancières
78|FRA|78000|31856|Versailles
78|FRA|78740|31857|Vaux-sur-Seine
78|FRA|78490|31858|Gambaiseuil
78|FRA|78280|31859|Guyancourt
78|FRA|78530|31860|Buc
78|FRA|78830|31861|Bullion
78|FRA|78400|31862|Chatou
78|FRA|78610|31863|Auffargis
78|FRA|78520|31864|Guernes
78|FRA|78190|31865|Trappes
78|FRA|78270|31866|Gommecourt
78|FRA|78770|31867|Thoiry
78|FRA|78120|31868|Sonchamp
78|FRA|78117|31869|Toussus-le-Noble
78|FRA|78540|31870|Vernouillet
78|FRA|78580|31871|Alluets-le-Roi
78|FRA|78200|31872|Favrieux
78|FRA|78330|31873|Fontenay-le-Fleury
78|FRA|78121|31874|Crespières
78|FRA|78150|31875|Le Chesnay
78|FRA|78270|31876|Méricourt
78|FRA|78650|31877|Beynes
78|FRA|78380|31878|Bougival
78|FRA|78150|31879|Rocquencourt
78|FRA|78430|31880|Louveciennes
78|FRA|78440|31881|Guitrancourt
78|FRA|78440|31882|Drocourt
78|FRA|78200|31883|Magnanville
78|FRA|78580|31884|Maule
78|FRA|78490|31885|Mesnuls
78|FRA|78700|31886|Conflans-Sainte-Honorine
78|FRA|78410|31887|Flins-sur-Seine
78|FRA|78790|31888|Septeuil
78|FRA|78125|31889|Raizeux
78|FRA|78490|31890|Boissy-sans-Avoir
78|FRA|78910|31891|Prunay-le-Temple
78|FRA|78200|31892|Mantes-la-Jolie
78|FRA|78111|31893|Dammartin-en-Serve
78|FRA|78580|31894|Bazemont
78|FRA|78470|31895|Milon-la-Chapelle
78|FRA|78100|31896|Saint-Germain-en-Laye
78|FRA|78440|31897|Montalet-le-Bois
78|FRA|78410|31898|Aubergenville
78|FRA|78960|31899|Voisins-le-Bretonneux
78|FRA|78125|31900|Poigny-la-Forêt
78|FRA|78910|31901|Orvilliers
78|FRA|78125|31902|Mittainville
78|FRA|78780|31903|Maurecourt
78|FRA|78340|31904|Clayes-sous-Bois
78|FRA|78270|31905|Cravent
78|FRA|78230|31906|Le Pecq
78|FRA|78610|31907|Le Perray-en-Yvelines
78|FRA|78640|31908|Neauphle-le-Château
78|FRA|78770|31909|Auteuil
78|FRA|78450|31910|Villepreux
78|FRA|78910|31911|Osmoy
78|FRA|78180|31912|Montigny-le-Bretonneux
78|FRA|78590|31913|Noisy-le-Roi
78|FRA|78990|31914|Élancourt
78|FRA|78930|31915|Vert
78|FRA|78580|31916|Herbeville
78|FRA|78720|31917|Saint-Forget
78|FRA|78350|31918|Jouy-en-Josas
78|FRA|78820|31919|Juziers
78|FRA|78730|31920|Longvilliers
78|FRA|78250|31921|Hardricourt
78|FRA|78980|31922|Saint-Illiers-la-Ville
78|FRA|78250|31923|Gaillon-sur-Montcient
78|FRA|78220|31924|Viroflay
78|FRA|78670|31925|Villennes-sur-Seine
78|FRA|78630|31926|Orgeval
78|FRA|78520|31927|Limay
78|FRA|78760|31928|Jouars-Pontchartrain
78|FRA|78720|31929|Senlisse
78|FRA|78200|31930|Fontenay-Mauvoisin
78|FRA|78600|31931|Le Mesnil-le-Roi
78|FRA|78460|31932|Chevreuse
78|FRA|78520|31933|Saint-Martin-la-Garenne
78|FRA|78170|31934|La Celle-Saint-Cloud
78|FRA|78850|31935|Thiverval-Grignon
78|FRA|78490|31936|Le Tremblay-sur-Mauldre
78|FRA|78140|31937|Vélizy-Villacoublay
78|FRA|78720|31938|Dampierre-en-Yvelines
78|FRA|78125|31939|Saint-Hilarion
78|FRA|78120|31940|Clairefontaine-en-Yvelines
78|FRA|78240|31941|Aigremont
78|FRA|78490|31942|Méré
78|FRA|78490|31943|Grosrouvre
78|FRA|78320|31944|Le Mesnil-Saint-Denis
78|FRA|78790|31945|Saint-Martin-des-Champs
78|FRA|78270|31946|Rolleboise
78|FRA|78440|31947|Issou
78|FRA|78270|31948|Lommoye
78|FRA|78650|31949|Saulx-Marchais
78|FRA|78113|31950|La Hauteville
78|FRA|78470|31951|Saint-Rémy-lès-Chevreuse
78|FRA|78550|31952|Houdan
78|FRA|78730|31953|Saint-Arnoult-en-Yvelines
78|FRA|78730|31954|Rochefort-en-Yvelines
78|FRA|78117|31955|Châteaufort
78|FRA|78730|31956|Ponthévrard
78|FRA|78930|31957|Villette
78|FRA|78130|31958|Chapet
78|FRA|78770|31959|Andelu
79|FRA|79130|31960|Allonne
79|FRA|79270|31961|Frontenay-Rohan-Rohan
79|FRA|79120|31962|Chenay
79|FRA|79100|31963|Louzy
79|FRA|79410|31964|Échiré
79|FRA|79150|31965|Saint-Clémentin
79|FRA|79240|31966|L'Absie
79|FRA|79360|31967|Fosses
79|FRA|79440|31968|Courlay
79|FRA|79170|31969|Ensigné
79|FRA|79300|31970|Boismé
79|FRA|79210|31971|Prin-Deyrançon
79|FRA|79130|31972|Le Beugnon
79|FRA|79190|31973|Montalembert
79|FRA|79290|31974|Bouillé-Loretz
79|FRA|79120|31975|Lezay
79|FRA|79220|31976|Groseillers
79|FRA|79340|31977|Ménigoute
79|FRA|79110|31978|Loubillé
79|FRA|79370|31979|Mougon
79|FRA|79230|31980|Fors
79|FRA|79350|31981|Chiché
79|FRA|79410|31982|Saint-Rémy
79|FRA|79460|31983|Magné
79|FRA|79190|31984|Limalonges
79|FRA|79800|31985|Avon
79|FRA|79140|31986|Bretignolles
79|FRA|79420|31987|Clavé
79|FRA|79140|31988|Cerizay
79|FRA|79600|31989|Availles-Thouarsais
79|FRA|79340|31990|Fomperron
79|FRA|79370|31991|Vitré
79|FRA|79190|31992|La Chapelle-Pouilloux
79|FRA|79200|31993|Parthenay
79|FRA|79110|31994|Chef-Boutonne
79|FRA|79230|31995|Juscorps
79|FRA|79150|31996|Saint-Maurice-la-Fougereuse
79|FRA|79400|31997|Auge
79|FRA|79100|31998|Missé
79|FRA|79340|31999|Saint-Germier
79|FRA|79200|32000|Pompaire
79|FRA|79360|32001|Marigny
79|FRA|79500|32002|Saint-Génard
79|FRA|79170|32003|Séligné
79|FRA|79000|32004|Niort
79|FRA|79700|32005|La Petite-Boissière
79|FRA|79600|32006|Assais-les-Jumeaux
79|FRA|79500|32007|Saint-Léger-de-la-Martinière
79|FRA|79240|32008|Saint-Paul-en-Gâtine
79|FRA|79350|32009|Faye-l'Abbesse
79|FRA|79370|32010|Aigonnay
79|FRA|79400|32011|Saint-Georges-de-Noisné
79|FRA|79210|32012|Saint-Georges-de-Rex
79|FRA|79370|32013|Celles-sur-Belle
79|FRA|79340|32014|Vasles
79|FRA|79170|32015|Villefollet
79|FRA|79260|32016|Sainte-Néomaye
79|FRA|79360|32017|Beauvoir-sur-Niort
79|FRA|79200|32018|Saint-Germain-de-Longue-Chaume
79|FRA|79270|32019|Sansais
79|FRA|79600|32020|Saint-Loup-Lamairé
79|FRA|79100|32021|Saint-Jean-de-Thouars
79|FRA|79130|32022|Neuvy-Bouin
79|FRA|79100|32023|Tourtenay
79|FRA|79380|32024|Saint-André-sur-Sèvre
79|FRA|79390|32025|Lhoumois
79|FRA|79150|32026|Ulcot
79|FRA|79390|32027|Oroux
79|FRA|79110|32028|Fontenille-Saint-Martin-d'Entraigues
79|FRA|79600|32029|Saint-Généroux
79|FRA|79370|32030|Fressines
79|FRA|79200|32031|Gourgé
79|FRA|79220|32032|Saint-Christophe-sur-Roc
79|FRA|79110|32033|Tillou
79|FRA|79360|32034|La Foye-Monjault
79|FRA|79220|32035|Xaintray
79|FRA|79180|32036|Chauray
79|FRA|79400|32037|Saint-Maixent-l'École
79|FRA|79420|32038|Saint-Martin-du-Fouilloux
79|FRA|79160|32039|Fenioux
79|FRA|79120|32040|Chey
79|FRA|79230|32041|Aiffres
79|FRA|79360|32042|Belleville
79|FRA|79370|32043|Beaussais
79|FRA|79210|32044|Amuré
79|FRA|79370|32045|Saint-Médard
79|FRA|79300|32046|La Chapelle-Gaudin
79|FRA|79190|32047|Melleran
79|FRA|79600|32048|Louin
79|FRA|79150|32049|Massais
79|FRA|79260|32050|La Crèche
79|FRA|79600|32051|Le Chillou
79|FRA|79220|32052|Sainte-Ouenne
79|FRA|79210|32053|Saint-Hilaire-la-Palud
79|FRA|79110|32054|Gournay-Loizé
79|FRA|79500|32055|Chail
79|FRA|79370|32056|Thorigné
79|FRA|79270|32057|Épannes
79|FRA|79400|32058|Saint-Martin-de-Saint-Maixent
79|FRA|79190|32059|Sauzé-Vaussais
79|FRA|79800|32060|La Mothe-Saint-Héray
79|FRA|79170|32061|Lusseray
79|FRA|79100|32062|Mauzé-Thouarsais
79|FRA|79120|32063|Sepvret
79|FRA|79340|32064|Coutières
79|FRA|79510|32065|Coulon
79|FRA|79500|32066|Saint-Romans-lès-Melle
79|FRA|79370|32067|Prailles
79|FRA|79170|32068|Juillé
79|FRA|79210|32069|Mauzé-sur-le-Mignon
79|FRA|79100|32070|Saint-Léger-de-Montbrun
79|FRA|79380|32071|Saint-Jouin-de-Milly
79|FRA|79230|32072|Brûlain
79|FRA|79190|32073|Lorigné
79|FRA|79600|32074|Boussais
79|FRA|79360|32075|Prissé-la-Charrière
79|FRA|79170|32076|Vernoux-sur-Boutonne
79|FRA|79500|32077|Mazières-sur-Béronne
79|FRA|79360|32078|Villiers-en-Bois
79|FRA|79800|32079|Sainte-Eanne
79|FRA|79600|32080|Airvault
79|FRA|79290|32081|Brion-près-Thouet
79|FRA|79240|32082|Le Busseau
79|FRA|79310|32083|Saint-Marc-la-Lande
79|FRA|79360|32084|Saint-Étienne-la-Cigogne
